CosechaID,FechaID,FechaCosecha,FundoID,ParcelaID,CuadrillaID,ProductorID,LoteCampoID,Campania,KgCosechados,KgRechazadosCampo,HorasHombre,CostoCosechaSoles
3852,20231214,2023-12-14,FND0025,PAR00090,CUAD014,PROD018,LC-2023-003852,2023,6654.9,438.03,54.02,5510.65
3854,20230603,2023-06-03,FND0025,PAR00091,CUAD003,PROD018,LC-2023-003854,2023,5523.15,489.15,63.73,4413.41
3882,20230919,2023-09-19,FND0025,PAR00093,CUAD014,PROD018,LC-2023-003882,2023,3962.11,172.26,45.82,4566.13
3910,20230123,2023-01-23,FND0026,PAR00097,CUAD017,PROD018,LC-2023-003910,2023,4841.93,371.15,61.66,4582.99
3922,20230821,2023-08-21,FND0026,PAR00097,CUAD001,PROD018,LC-2023-003922,2023,2901.63,200.86,29.03,2710.8
3932,20231215,2023-12-15,FND0026,PAR00097,CUAD016,PROD018,LC-2023-003932,2023,7763.41,500.86,96.37,6212.34
3943,20230615,2023-06-15,FND0026,PAR00099,CUAD003,PROD018,LC-2023-003943,2023,1551.45,124.69,16.18,1391.26
3992,20230729,2023-07-29,FND0028,PAR00101,CUAD010,PROD020,LC-2023-003992,2023,14802.99,560.67,179.05,15325.73
3998,20230925,2023-09-25,FND0028,PAR00101,CUAD013,PROD020,LC-2023-003998,2023,20548.78,953.1,215.74,17347.74
4005,20230530,2023-05-30,FND0028,PAR00102,CUAD001,PROD020,LC-2023-004005,2023,1976.2,213.88,19.71,1541.24
4024,20230703,2023-07-03,FND0029,PAR00103,CUAD006,PROD021,LC-2023-004024,2023,4609.72,414.23,65.52,4206.34
4025,20230811,2023-08-11,FND0029,PAR00103,CUAD012,PROD021,LC-2023-004025,2023,12375.54,404.29,205.58,9660.34
4027,20231026,2023-10-26,FND0029,PAR00103,CUAD017,PROD021,LC-2023-004027,2023,10226.83,676.1,100.29,9632.1
4030,20230523,2023-05-23,FND0029,PAR00104,CUAD001,PROD021,LC-2023-004030,2023,5585.0,263.6,89.06,5008.05
4036,20230810,2023-08-10,FND0029,PAR00104,CUAD002,PROD021,LC-2023-004036,2023,2860.56,258.89,39.26,2749.53
4041,20231031,2023-10-31,FND0029,PAR00104,CUAD015,PROD021,LC-2023-004041,2023,6008.87,211.82,71.55,5517.85
4047,20230810,2023-08-10,FND0029,PAR00105,CUAD006,PROD021,LC-2023-004047,2023,4990.4,427.66,51.41,4223.2
4070,20230729,2023-07-29,FND0029,PAR00107,CUAD009,PROD021,LC-2023-004070,2023,5428.04,512.78,95.67,4205.09
4082,20231111,2023-11-11,FND0029,PAR00107,CUAD009,PROD021,LC-2023-004082,2023,10719.34,861.75,97.98,7906.57
4093,20231011,2023-10-11,FND0029,PAR00108,CUAD004,PROD021,LC-2023-004093,2023,8205.7,417.75,181.74,7525.26
4095,20230124,2023-01-24,FND0029,PAR00109,CUAD014,PROD021,LC-2023-004095,2023,3522.58,329.52,59.9,2843.31
4100,20230715,2023-07-15,FND0029,PAR00109,CUAD017,PROD021,LC-2023-004100,2023,5439.93,485.27,60.29,5115.51
4103,20230818,2023-08-18,FND0029,PAR00109,CUAD007,PROD021,LC-2023-004103,2023,1411.44,66.43,21.14,1270.62
4105,20230823,2023-08-23,FND0029,PAR00109,CUAD011,PROD021,LC-2023-004105,2023,7287.4,566.23,136.77,5557.97
4112,20231121,2023-11-21,FND0029,PAR00109,CUAD003,PROD021,LC-2023-004112,2023,3722.61,303.42,36.07,3155.4
4120,20230808,2023-08-08,FND0030,PAR00110,CUAD001,PROD021,LC-2023-004120,2023,8002.92,519.2,103.68,7006.94
4124,20231002,2023-10-02,FND0030,PAR00110,CUAD005,PROD021,LC-2023-004124,2023,1783.77,87.88,32.71,1686.47
4128,20230613,2023-06-13,FND0030,PAR00111,CUAD013,PROD021,LC-2023-004128,2023,3202.92,310.42,39.79,2377.69
4130,20230729,2023-07-29,FND0030,PAR00111,CUAD009,PROD021,LC-2023-004130,2023,15324.31,1150.76,166.07,11270.18
4157,20230509,2023-05-09,FND0030,PAR00116,CUAD015,PROD021,LC-2023-004157,2023,5158.82,425.1,51.07,4419.6
4169,20231003,2023-10-03,FND0031,PAR00117,CUAD018,PROD022,LC-2023-004169,2023,2672.79,160.62,28.61,1875.01
4193,20230905,2023-09-05,FND0032,PAR00120,CUAD007,PROD022,LC-2023-004193,2023,1293.86,104.93,26.46,939.82
4203,20230717,2023-07-17,FND0032,PAR00121,CUAD001,PROD022,LC-2023-004203,2023,1376.3,53.29,12.23,930.31
4221,20230506,2023-05-06,FND0032,PAR00122,CUAD016,PROD022,LC-2023-004221,2023,13217.41,911.82,139.97,10081.4
4227,20230721,2023-07-21,FND0032,PAR00122,CUAD008,PROD022,LC-2023-004227,2023,5907.67,383.83,76.71,5188.91
4245,20230728,2023-07-28,FND0032,PAR00123,CUAD017,PROD022,LC-2023-004245,2023,13177.78,763.49,185.55,12298.52
4309,20230926,2023-09-26,FND0033,PAR00127,CUAD011,PROD023,LC-2023-004309,2023,6606.59,575.73,79.7,5105.44
4316,20230630,2023-06-30,FND0034,PAR00128,CUAD014,PROD024,LC-2023-004316,2023,6330.89,335.45,78.62,5699.58
4326,20230605,2023-06-05,FND0034,PAR00130,CUAD017,PROD024,LC-2023-004326,2023,1731.64,72.77,18.59,1581.21
4342,20230913,2023-09-13,FND0034,PAR00131,CUAD008,PROD024,LC-2023-004342,2023,2822.41,162.31,27.55,1889.68
4343,20230925,2023-09-25,FND0034,PAR00131,CUAD011,PROD024,LC-2023-004343,2023,7578.45,266.01,99.92,5216.08
4345,20231006,2023-10-06,FND0034,PAR00131,CUAD008,PROD024,LC-2023-004345,2023,8788.54,604.61,135.07,8250.76
4352,20231005,2023-10-05,FND0034,PAR00132,CUAD008,PROD024,LC-2023-004352,2023,8569.09,380.51,114.42,5947.13
4354,20230508,2023-05-08,FND0035,PAR00133,CUAD008,PROD024,LC-2023-004354,2023,6515.22,497.03,87.6,4412.14
4360,20230719,2023-07-19,FND0035,PAR00133,CUAD014,PROD024,LC-2023-004360,2023,4764.8,301.4,57.98,4335.48
4375,20231209,2023-12-09,FND0035,PAR00133,CUAD002,PROD024,LC-2023-004375,2023,2689.91,149.45,34.66,2383.23
4401,20230817,2023-08-17,FND0035,PAR00136,CUAD008,PROD024,LC-2023-004401,2023,9088.97,416.89,127.24,9906.56
4415,20230822,2023-08-22,FND0035,PAR00137,CUAD013,PROD024,LC-2023-004415,2023,6585.43,177.49,75.22,6122.32
4421,20231007,2023-10-07,FND0035,PAR00137,CUAD002,PROD024,LC-2023-004421,2023,5003.81,414.24,62.98,5964.89
4430,20230708,2023-07-08,FND0036,PAR00138,CUAD015,PROD025,LC-2023-004430,2023,10870.95,538.14,158.14,7034.58
4439,20230902,2023-09-02,FND0036,PAR00138,CUAD014,PROD025,LC-2023-004439,2023,14645.76,1260.32,172.08,14393.68
4442,20231005,2023-10-05,FND0036,PAR00138,CUAD011,PROD025,LC-2023-004442,2023,5658.43,423.56,62.49,5243.51
4443,20231014,2023-10-14,FND0036,PAR00138,CUAD007,PROD025,LC-2023-004443,2023,5900.49,469.4,69.49,5783.56
4449,20230612,2023-06-12,FND0036,PAR00139,CUAD006,PROD025,LC-2023-004449,2023,10233.71,633.84,142.12,9498.29
4458,20230617,2023-06-17,FND0037,PAR00140,CUAD004,PROD026,LC-2023-004458,2023,3319.64,248.81,45.77,2708.32
4485,20230918,2023-09-18,FND0038,PAR00143,CUAD013,PROD027,LC-2023-004485,2023,15687.71,1091.81,241.19,10013.2
4502,20230927,2023-09-27,FND0038,PAR00144,CUAD010,PROD027,LC-2023-004502,2023,4395.91,203.12,46.16,3382.86
4505,20231107,2023-11-07,FND0038,PAR00144,CUAD018,PROD027,LC-2023-004505,2023,8624.14,616.17,178.89,8539.38
4509,20230823,2023-08-23,FND0039,PAR00145,CUAD016,PROD027,LC-2023-004509,2023,3409.78,110.52,39.9,2650.23
4510,20230914,2023-09-14,FND0039,PAR00145,CUAD016,PROD027,LC-2023-004510,2023,4821.78,489.29,67.68,4121.8
4514,20230610,2023-06-10,FND0039,PAR00146,CUAD010,PROD027,LC-2023-004514,2023,7147.35,465.74,116.58,6322.81
4522,20230919,2023-09-19,FND0039,PAR00146,CUAD013,PROD027,LC-2023-004522,2023,8891.32,367.83,125.85,9372.13
4527,20230112,2023-01-12,FND0039,PAR00147,CUAD012,PROD027,LC-2023-004527,2023,1350.62,121.47,13.79,1137.72
4534,20230830,2023-08-30,FND0039,PAR00147,CUAD008,PROD027,LC-2023-004534,2023,5565.88,345.56,55.89,5494.83
4541,20231123,2023-11-23,FND0039,PAR00147,CUAD014,PROD027,LC-2023-004541,2023,12145.16,682.27,132.2,10307.19
4550,20230707,2023-07-07,FND0039,PAR00149,CUAD004,PROD027,LC-2023-004550,2023,8348.44,532.37,150.38,8763.15
4561,20231012,2023-10-12,FND0040,PAR00150,CUAD003,PROD028,LC-2023-004561,2023,13070.41,810.51,150.32,8115.16
4562,20231103,2023-11-03,FND0040,PAR00150,CUAD010,PROD028,LC-2023-004562,2023,2113.49,163.33,29.81,1974.17
4601,20231127,2023-11-27,FND0040,PAR00156,CUAD003,PROD028,LC-2023-004601,2023,16242.15,1747.76,237.46,15024.29
4607,20231011,2023-10-11,FND0040,PAR00157,CUAD015,PROD028,LC-2023-004607,2023,9866.03,657.57,109.57,9982.49
4608,20230131,2023-01-31,FND0041,PAR00158,CUAD002,PROD028,LC-2023-004608,2023,6281.88,479.85,85.32,5987.62
4610,20230621,2023-06-21,FND0041,PAR00158,CUAD015,PROD028,LC-2023-004610,2023,3310.85,137.8,47.01,2260.19
4615,20230804,2023-08-04,FND0041,PAR00158,CUAD001,PROD028,LC-2023-004615,2023,15551.94,609.71,151.67,10929.92
4630,20230710,2023-07-10,FND0041,PAR00159,CUAD017,PROD028,LC-2023-004630,2023,6487.74,446.52,66.4,5942.11
4639,20231202,2023-12-02,FND0041,PAR00159,CUAD011,PROD028,LC-2023-004639,2023,15994.41,804.61,264.86,13525.64
4664,20230610,2023-06-10,FND0041,PAR00163,CUAD005,PROD028,LC-2023-004664,2023,3019.55,304.95,31.67,2851.49
4668,20230805,2023-08-05,FND0041,PAR00163,CUAD011,PROD028,LC-2023-004668,2023,2971.18,134.82,32.01,3173.42
4672,20230908,2023-09-08,FND0041,PAR00163,CUAD002,PROD028,LC-2023-004672,2023,5723.23,240.43,53.43,4981.21
4673,20230919,2023-09-19,FND0041,PAR00163,CUAD014,PROD028,LC-2023-004673,2023,1615.2,72.82,18.15,1409.8
4692,20231003,2023-10-03,FND0041,PAR00164,CUAD014,PROD028,LC-2023-004692,2023,13166.78,1019.17,148.95,11827.72
4694,20231118,2023-11-18,FND0041,PAR00164,CUAD011,PROD028,LC-2023-004694,2023,5305.01,459.01,57.17,3936.1
4707,20230915,2023-09-15,FND0042,PAR00165,CUAD012,PROD028,LC-2023-004707,2023,14022.96,953.94,171.58,12039.28
4709,20231020,2023-10-20,FND0042,PAR00165,CUAD001,PROD028,LC-2023-004709,2023,5266.54,338.85,64.84,4204.02
4732,20230711,2023-07-11,FND0042,PAR00168,CUAD004,PROD028,LC-2023-004732,2023,4842.85,117.36,58.48,3043.75
4741,20231013,2023-10-13,FND0042,PAR00168,CUAD011,PROD028,LC-2023-004741,2023,1042.84,31.98,11.05,826.74
4760,20231201,2023-12-01,FND0042,PAR00169,CUAD001,PROD028,LC-2023-004760,2023,9995.14,827.6,112.37,11269.72
4784,20230712,2023-07-12,FND0042,PAR00171,CUAD014,PROD028,LC-2023-004784,2023,10915.3,735.93,114.18,7887.48
4803,20230713,2023-07-13,FND0042,PAR00172,CUAD003,PROD028,LC-2023-004803,2023,10839.84,507.24,112.61,10172.65
4808,20230825,2023-08-25,FND0042,PAR00172,CUAD015,PROD028,LC-2023-004808,2023,5987.84,257.79,91.49,4450.25
4809,20230830,2023-08-30,FND0042,PAR00172,CUAD014,PROD028,LC-2023-004809,2023,6912.01,555.09,58.85,7422.25
4829,20231223,2023-12-23,FND0043,PAR00173,CUAD002,PROD028,LC-2023-004829,2023,12577.07,1184.84,116.4,8231.04
4843,20230817,2023-08-17,FND0043,PAR00174,CUAD013,PROD028,LC-2023-004843,2023,3829.43,229.6,61.15,2941.32
4844,20230908,2023-09-08,FND0043,PAR00174,CUAD017,PROD028,LC-2023-004844,2023,8278.65,487.9,103.22,7128.26
4848,20231005,2023-10-05,FND0043,PAR00174,CUAD005,PROD028,LC-2023-004848,2023,11528.81,727.74,151.6,9766.77
4863,20230805,2023-08-05,FND0043,PAR00176,CUAD005,PROD028,LC-2023-004863,2023,1273.9,33.57,20.58,1077.89
4864,20230816,2023-08-16,FND0043,PAR00176,CUAD007,PROD028,LC-2023-004864,2023,14785.46,778.37,133.7,13175.91
4879,20230808,2023-08-08,FND0044,PAR00177,CUAD010,PROD029,LC-2023-004879,2023,945.53,85.11,13.77,833.92
4886,20230928,2023-09-28,FND0044,PAR00177,CUAD012,PROD029,LC-2023-004886,2023,5857.93,374.41,124.57,4095.36
4897,20230619,2023-06-19,FND0044,PAR00178,CUAD011,PROD029,LC-2023-004897,2023,6209.85,248.48,66.2,5288.32
4922,20230126,2023-01-26,FND0045,PAR00180,CUAD002,PROD030,LC-2023-004922,2023,3816.56,403.77,40.99,3539.37
4924,20230506,2023-05-06,FND0045,PAR00180,CUAD011,PROD030,LC-2023-004924,2023,15230.22,1153.43,217.94,13661.43
4926,20230624,2023-06-24,FND0045,PAR00180,CUAD010,PROD030,LC-2023-004926,2023,3837.17,396.66,40.44,3046.96
4954,20230824,2023-08-24,FND0045,PAR00181,CUAD016,PROD030,LC-2023-004954,2023,2995.11,212.78,29.9,2384.27
4973,20230815,2023-08-15,FND0045,PAR00183,CUAD003,PROD030,LC-2023-004973,2023,18629.79,1011.42,201.24,14890.48
4975,20230914,2023-09-14,FND0045,PAR00183,CUAD004,PROD030,LC-2023-004975,2023,2089.41,186.6,23.74,1517.84
4976,20230916,2023-09-16,FND0045,PAR00183,CUAD003,PROD030,LC-2023-004976,2023,3422.69,238.84,41.54,2887.89
5014,20230712,2023-07-12,FND0045,PAR00185,CUAD017,PROD030,LC-2023-005014,2023,2875.05,188.06,38.87,1783.44
5024,20230926,2023-09-26,FND0045,PAR00185,CUAD013,PROD030,LC-2023-005024,2023,1640.03,58.85,14.24,1747.76
5043,20230915,2023-09-15,FND0046,PAR00187,CUAD004,PROD030,LC-2023-005043,2023,3197.4,276.18,33.55,2902.19
5047,20231122,2023-11-22,FND0046,PAR00187,CUAD002,PROD030,LC-2023-005047,2023,4691.23,329.68,110.25,3749.73
5050,20230527,2023-05-27,FND0046,PAR00188,CUAD017,PROD030,LC-2023-005050,2023,12760.22,1012.65,128.49,10825.94
5067,20230606,2023-06-06,FND0046,PAR00189,CUAD009,PROD030,LC-2023-005067,2023,5962.1,247.77,53.8,5041.35
5099,20230621,2023-06-21,FND0047,PAR00192,CUAD018,PROD030,LC-2023-005099,2023,10047.03,493.99,165.05,8436.84
5107,20230602,2023-06-02,FND0047,PAR00193,CUAD015,PROD030,LC-2023-005107,2023,21217.03,2505.16,218.45,20828.36
5118,20230907,2023-09-07,FND0047,PAR00193,CUAD015,PROD030,LC-2023-005118,2023,14005.98,1356.72,145.47,10525.71
5129,20230724,2023-07-24,FND0047,PAR00194,CUAD002,PROD030,LC-2023-005129,2023,10473.62,741.82,164.48,9365.74
5147,20230829,2023-08-29,FND0048,PAR00196,CUAD001,PROD031,LC-2023-005147,2023,8531.78,660.83,103.54,8798.8
5164,20230520,2023-05-20,FND0048,PAR00198,CUAD005,PROD031,LC-2023-005164,2023,20289.19,1198.28,255.62,15131.17
5184,20231222,2023-12-22,FND0048,PAR00198,CUAD010,PROD031,LC-2023-005184,2023,21540.52,1143.99,205.15,22258.1
5187,20230807,2023-08-07,FND0049,PAR00199,CUAD001,PROD032,LC-2023-005187,2023,1670.24,67.78,16.65,1222.55
5220,20230907,2023-09-07,FND0051,PAR00204,CUAD010,PROD034,LC-2023-005220,2023,11294.59,371.5,129.34,8900.94
5221,20231011,2023-10-11,FND0051,PAR00204,CUAD003,PROD034,LC-2023-005221,2023,4116.44,25.95,59.71,3476.72
5235,20230508,2023-05-08,FND0051,PAR00206,CUAD004,PROD034,LC-2023-005235,2023,2386.41,158.13,21.8,2104.82
5271,20230519,2023-05-19,FND0053,PAR00209,CUAD018,PROD036,LC-2023-005271,2023,3334.6,180.32,38.86,2523.32
5272,20230526,2023-05-26,FND0053,PAR00209,CUAD001,PROD036,LC-2023-005272,2023,2735.01,189.66,42.97,2425.34
5273,20230607,2023-06-07,FND0053,PAR00209,CUAD014,PROD036,LC-2023-005273,2023,6786.03,259.18,103.23,5228.4
5285,20230926,2023-09-26,FND0053,PAR00209,CUAD008,PROD036,LC-2023-005285,2023,4169.93,200.85,48.55,3628.05
5295,20230530,2023-05-30,FND0053,PAR00210,CUAD014,PROD036,LC-2023-005295,2023,12604.56,882.52,147.32,10013.47
5307,20230902,2023-09-02,FND0053,PAR00210,CUAD013,PROD036,LC-2023-005307,2023,9711.34,600.93,111.7,10695.9
5319,20230819,2023-08-19,FND0054,PAR00211,CUAD012,PROD037,LC-2023-005319,2023,12631.54,739.54,168.96,12139.39
5370,20230124,2023-01-24,FND0056,PAR00217,CUAD010,PROD039,LC-2023-005370,2023,16501.54,1238.96,148.32,17766.68
5400,20231118,2023-11-18,FND0056,PAR00218,CUAD005,PROD039,LC-2023-005400,2023,8890.78,758.74,115.32,8316.08
5408,20230908,2023-09-08,FND0057,PAR00219,CUAD014,PROD039,LC-2023-005408,2023,1201.97,70.58,20.16,951.19
5412,20230603,2023-06-03,FND0057,PAR00220,CUAD015,PROD039,LC-2023-005412,2023,3670.59,212.76,65.05,2810.99
5419,20230830,2023-08-30,FND0057,PAR00223,CUAD017,PROD039,LC-2023-005419,2023,5542.75,329.36,66.06,4353.22
5425,20230918,2023-09-18,FND0058,PAR00226,CUAD009,PROD039,LC-2023-005425,2023,12233.54,1037.45,172.15,8316.03
5426,20231003,2023-10-03,FND0058,PAR00226,CUAD007,PROD039,LC-2023-005426,2023,7431.42,630.35,101.88,6268.31
5427,20230119,2023-01-19,FND0058,PAR00227,CUAD009,PROD039,LC-2023-005427,2023,1285.79,37.23,15.0,1386.25
5439,20230927,2023-09-27,FND0058,PAR00227,CUAD001,PROD039,LC-2023-005439,2023,10480.88,478.09,117.29,8928.43
5467,20230605,2023-06-05,FND0059,PAR00231,CUAD015,PROD039,LC-2023-005467,2023,4714.59,207.71,69.68,4179.6
5494,20230728,2023-07-28,FND0059,PAR00232,CUAD011,PROD039,LC-2023-005494,2023,12888.67,733.75,150.68,10047.08
5505,20230603,2023-06-03,FND0059,PAR00233,CUAD018,PROD039,LC-2023-005505,2023,1993.91,100.66,18.87,1376.98
5525,20230704,2023-07-04,FND0061,PAR00236,CUAD006,PROD041,LC-2023-005525,2023,4246.62,247.98,40.7,4046.36
5529,20230930,2023-09-30,FND0061,PAR00236,CUAD015,PROD041,LC-2023-005529,2023,25137.03,878.23,384.65,21294.71
5533,20230508,2023-05-08,FND0061,PAR00238,CUAD012,PROD041,LC-2023-005533,2023,3586.07,219.05,40.6,3453.27
5545,20231030,2023-10-30,FND0061,PAR00238,CUAD010,PROD041,LC-2023-005545,2023,6617.2,380.48,121.03,6355.46
5560,20230829,2023-08-29,FND0061,PAR00239,CUAD002,PROD041,LC-2023-005560,2023,3042.6,314.36,35.97,2691.6
5577,20230603,2023-06-03,FND0062,PAR00240,CUAD016,PROD041,LC-2023-005577,2023,4074.31,153.64,36.11,4875.11
5580,20230728,2023-07-28,FND0062,PAR00240,CUAD013,PROD041,LC-2023-005580,2023,9589.74,539.63,155.26,8004.73
5598,20230719,2023-07-19,FND0062,PAR00242,CUAD009,PROD041,LC-2023-005598,2023,2848.19,138.09,37.1,2287.78
5599,20230720,2023-07-20,FND0062,PAR00242,CUAD006,PROD041,LC-2023-005599,2023,6267.37,442.96,86.32,5241.4
5633,20230526,2023-05-26,FND0062,PAR00244,CUAD005,PROD041,LC-2023-005633,2023,5385.61,334.02,57.21,3655.13
5655,20230125,2023-01-25,FND0062,PAR00245,CUAD006,PROD041,LC-2023-005655,2023,4541.87,364.42,55.86,3509.47
5658,20230628,2023-06-28,FND0062,PAR00245,CUAD007,PROD041,LC-2023-005658,2023,1620.8,86.17,19.28,1433.48
5678,20230718,2023-07-18,FND0063,PAR00246,CUAD005,PROD041,LC-2023-005678,2023,5968.8,248.3,46.6,5399.16
5682,20230815,2023-08-15,FND0063,PAR00246,CUAD004,PROD041,LC-2023-005682,2023,12065.0,684.36,151.75,10959.66
5702,20230828,2023-08-28,FND0063,PAR00247,CUAD016,PROD041,LC-2023-005702,2023,15122.4,1200.5,210.23,12420.65
5710,20230620,2023-06-20,FND0063,PAR00248,CUAD006,PROD041,LC-2023-005710,2023,18305.62,572.57,194.53,13777.78
5715,20230906,2023-09-06,FND0063,PAR00248,CUAD015,PROD041,LC-2023-005715,2023,11576.57,688.94,140.66,11874.61
5728,20230608,2023-06-08,FND0063,PAR00250,CUAD014,PROD041,LC-2023-005728,2023,8393.21,491.83,137.53,7836.05
5734,20230804,2023-08-04,FND0063,PAR00250,CUAD011,PROD041,LC-2023-005734,2023,3879.19,214.08,38.26,4323.0
5747,20230826,2023-08-26,FND0063,PAR00251,CUAD015,PROD041,LC-2023-005747,2023,3210.57,271.37,40.59,2642.79
5748,20230925,2023-09-25,FND0063,PAR00251,CUAD003,PROD041,LC-2023-005748,2023,3229.24,296.65,29.92,3121.8
5750,20230102,2023-01-02,FND0064,PAR00252,CUAD013,PROD041,LC-2023-005750,2023,1768.56,109.94,21.11,1085.81
5762,20230819,2023-08-19,FND0064,PAR00252,CUAD009,PROD041,LC-2023-005762,2023,1930.82,88.39,20.76,1565.26
5767,20230923,2023-09-23,FND0064,PAR00252,CUAD014,PROD041,LC-2023-005767,2023,5914.39,412.06,94.03,5170.98
5776,20230726,2023-07-26,FND0064,PAR00254,CUAD006,PROD041,LC-2023-005776,2023,5398.36,274.06,56.63,4130.74
5804,20230927,2023-09-27,FND0064,PAR00257,CUAD001,PROD041,LC-2023-005804,2023,2907.83,58.64,36.26,2828.38
5815,20231123,2023-11-23,FND0064,PAR00259,CUAD017,PROD041,LC-2023-005815,2023,9178.76,564.44,133.25,6094.65
5823,20230713,2023-07-13,FND0065,PAR00260,CUAD016,PROD042,LC-2023-005823,2023,2391.09,212.48,31.08,1677.43
5825,20230808,2023-08-08,FND0065,PAR00260,CUAD002,PROD042,LC-2023-005825,2023,5940.16,472.15,119.44,4682.19
5826,20230817,2023-08-17,FND0065,PAR00260,CUAD008,PROD042,LC-2023-005826,2023,11759.16,601.34,143.58,12403.06
5848,20230927,2023-09-27,FND0065,PAR00261,CUAD010,PROD042,LC-2023-005848,2023,9091.21,815.19,115.45,7786.96
5894,20230713,2023-07-13,FND0067,PAR00267,CUAD007,PROD044,LC-2023-005894,2023,19105.67,1391.95,187.67,17551.63
5909,20230811,2023-08-11,FND0068,PAR00268,CUAD008,PROD045,LC-2023-005909,2023,14800.73,748.85,220.25,12988.35
5925,20240727,2024-07-27,FND0001,PAR00002,CUAD001,PROD001,LC-2024-005925,2024,10957.6,385.67,91.81,8739.29
5934,20241228,2024-12-28,FND0001,PAR00002,CUAD004,PROD001,LC-2024-005934,2024,6414.51,153.53,73.94,4912.61
5946,20240817,2024-08-17,FND0001,PAR00003,CUAD008,PROD001,LC-2024-005946,2024,13602.94,987.58,151.9,10789.19
5949,20240923,2024-09-23,FND0001,PAR00003,CUAD017,PROD001,LC-2024-005949,2024,1402.84,100.53,15.39,1004.79
5953,20241101,2024-11-01,FND0001,PAR00003,CUAD017,PROD001,LC-2024-005953,2024,5678.8,438.44,54.95,5322.62
5958,20240624,2024-06-24,FND0001,PAR00004,CUAD013,PROD001,LC-2024-005958,2024,2380.72,139.05,40.81,2116.04
5961,20240810,2024-08-10,FND0001,PAR00004,CUAD015,PROD001,LC-2024-005961,2024,7351.87,507.73,85.27,6164.51
5966,20241104,2024-11-04,FND0001,PAR00004,CUAD004,PROD001,LC-2024-005966,2024,11370.92,619.02,116.55,8148.06
5968,20240127,2024-01-27,FND0001,PAR00005,CUAD017,PROD001,LC-2024-005968,2024,1033.93,43.41,12.2,795.17
5971,20240612,2024-06-12,FND0001,PAR00005,CUAD006,PROD001,LC-2024-005971,2024,4229.73,400.52,33.67,3625.47
5982,20241127,2024-11-27,FND0001,PAR00005,CUAD017,PROD001,LC-2024-005982,2024,4333.07,230.49,46.56,3619.4
5986,20240515,2024-05-15,FND0002,PAR00006,CUAD001,PROD002,LC-2024-005986,2024,19079.03,1443.47,162.64,16153.08
5999,20240912,2024-09-12,FND0002,PAR00006,CUAD010,PROD002,LC-2024-005999,2024,17276.4,1689.58,273.58,11480.73
6015,20240731,2024-07-31,FND0003,PAR00008,CUAD006,PROD003,LC-2024-006015,2024,18758.84,1525.88,314.63,12195.27
6019,20240103,2024-01-03,FND0003,PAR00009,CUAD011,PROD003,LC-2024-006019,2024,7227.05,393.06,86.76,4693.65
6024,20240620,2024-06-20,FND0003,PAR00009,CUAD005,PROD003,LC-2024-006024,2024,8384.42,575.47,155.42,8284.33
6026,20240719,2024-07-19,FND0003,PAR00009,CUAD018,PROD003,LC-2024-006026,2024,13818.3,475.68,183.07,11412.3
6038,20241010,2024-10-10,FND0003,PAR00009,CUAD006,PROD003,LC-2024-006038,2024,22351.91,1084.27,271.12,18062.43
6051,20240925,2024-09-25,FND0003,PAR00010,CUAD011,PROD003,LC-2024-006051,2024,7927.52,173.31,72.78,7937.38
6058,20240820,2024-08-20,FND0004,PAR00011,CUAD014,PROD004,LC-2024-006058,2024,2845.12,183.94,25.81,2686.96
6059,20240923,2024-09-23,FND0004,PAR00011,CUAD012,PROD004,LC-2024-006059,2024,6669.23,227.34,120.92,6023.02
6075,20241120,2024-11-20,FND0005,PAR00012,CUAD014,PROD005,LC-2024-006075,2024,1911.65,48.31,19.98,1795.54
6088,20241011,2024-10-11,FND0006,PAR00013,CUAD004,PROD006,LC-2024-006088,2024,9866.64,596.17,143.74,10182.89
6099,20240727,2024-07-27,FND0007,PAR00015,CUAD007,PROD007,LC-2024-006099,2024,9700.51,327.44,81.4,6093.08
6102,20241031,2024-10-31,FND0007,PAR00015,CUAD007,PROD007,LC-2024-006102,2024,9267.68,440.72,133.43,9049.23
6106,20240830,2024-08-30,FND0007,PAR00016,CUAD003,PROD007,LC-2024-006106,2024,3161.63,206.58,60.38,3396.74
6110,20240515,2024-05-15,FND0007,PAR00017,CUAD012,PROD007,LC-2024-006110,2024,11910.22,428.52,120.9,9409.97
6114,20240723,2024-07-23,FND0007,PAR00017,CUAD005,PROD007,LC-2024-006114,2024,7943.45,332.22,90.53,6687.45
6115,20240731,2024-07-31,FND0007,PAR00017,CUAD014,PROD007,LC-2024-006115,2024,5788.98,475.61,56.1,4755.35
6120,20240910,2024-09-10,FND0007,PAR00017,CUAD011,PROD007,LC-2024-006120,2024,6009.37,385.76,83.42,5399.57
6154,20241122,2024-11-22,FND0008,PAR00020,CUAD013,PROD007,LC-2024-006154,2024,2734.73,225.01,30.99,2585.19
6160,20241014,2024-10-14,FND0008,PAR00021,CUAD006,PROD007,LC-2024-006160,2024,7494.24,37.47,74.38,6182.5
6171,20240105,2024-01-05,FND0008,PAR00023,CUAD010,PROD007,LC-2024-006171,2024,23477.65,1523.5,275.85,18268.83
6174,20240601,2024-06-01,FND0008,PAR00023,CUAD013,PROD007,LC-2024-006174,2024,5813.79,485.45,70.4,4521.52
6179,20240806,2024-08-06,FND0008,PAR00023,CUAD001,PROD007,LC-2024-006179,2024,7475.42,543.58,84.22,8040.43
